Id,MeasurementTime,SensorName,SensorDescription,SensorDetails,Type,Units,CurrentValue,Lat,Long
13561496,2020-06-29T21:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.716247132461,-31.64478,152.82822
13561497,2020-06-29T22:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,15.3818,-31.64478,152.82822
13561498,2020-06-29T21:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.67133635274,-31.64478,152.82822
13561499,2020-06-29T22:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,15.6208,-31.64478,152.82822
13561500,2020-06-29T22:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.541469196,-31.64478,152.82822
13561501,2020-06-29T22:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.602652156,-31.64478,152.82822
13561730,2020-06-29T23:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8907,-31.64478,152.82822
13561731,2020-06-29T23:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.44357646,-31.64478,152.82822
13561732,2020-06-29T23:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.24419,-31.64478,152.82822
13561733,2020-06-29T23:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.109894637935,-31.64478,152.82822
13561734,2020-06-29T23:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.457852484,-31.64478,152.82822
13561735,2020-06-29T23:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.982396249868,-31.64478,152.82822
13561736,2020-06-29T23:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.435,-31.64478,152.82822
13561737,2020-06-29T23:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.468049644,-31.64478,152.82822
13561738,2020-06-29T23:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.989630200964,-31.64478,152.82822
13561739,2020-06-29T23:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.5816,-31.64478,152.82822
13561740,2020-06-29T23:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.482325668,-31.64478,152.82822
13561741,2020-06-29T23:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7197,-31.64478,152.82822
13561742,2020-06-29T23:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.821842724154,-31.64478,152.82822
13561743,2020-06-29T23:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.500680556,-31.64478,152.82822
13561744,2020-06-29T23:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.67736464532,-31.64478,152.82822
13561745,2020-06-29T23:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.1725,-31.64478,152.82822
13561746,2020-06-29T23:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.512917148,-31.64478,152.82822
13561747,2020-06-29T23:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.604422305102,-31.64478,152.82822
13561748,2020-06-29T23:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,15.8976,-31.64478,152.82822
13561749,2020-06-29T23:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,15.8798,-31.64478,152.82822
13561994,2020-06-30T00:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3486,-31.64478,152.82822
13561995,2020-06-30T00:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.373216056,-31.64478,152.82822
13561996,2020-06-30T00:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.039464086292,-31.64478,152.82822
13561997,2020-06-30T00:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.27939,-31.64478,152.82822
13561998,2020-06-30T00:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.716655751154,-31.64478,152.82822
13561999,2020-06-30T00:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.159828994806,-31.64478,152.82822
13562000,2020-06-30T00:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7175,-31.64478,152.82822
13562001,2020-06-30T00:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.366,-31.64478,152.82822
13562229,2020-06-30T01:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.5426,-31.64478,152.82822
13562230,2020-06-30T01:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.312033096,-31.64478,152.82822
13562231,2020-06-30T01:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.498331088215,-31.64478,152.82822
13562232,2020-06-30T01:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.02712,-31.64478,152.82822
13562233,2020-06-30T01:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.61738986667,-31.64478,152.82822
13562234,2020-06-30T01:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.320190824,-31.64478,152.82822
13562235,2020-06-30T01:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.833597894685,-31.64478,152.82822
13562236,2020-06-30T01:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8277,-31.64478,152.82822
13562237,2020-06-30T01:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.330387984,-31.64478,152.82822
13562238,2020-06-30T01:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.517514420407,-31.64478,152.82822
13562239,2020-06-30T01:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6253,-31.64478,152.82822
13562240,2020-06-30T01:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.340585144,-31.64478,152.82822
13562241,2020-06-30T01:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.999677355264,-31.64478,152.82822
13562242,2020-06-30T01:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7518,-31.64478,152.82822
13562243,2020-06-30T01:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.352821736,-31.64478,152.82822
13562244,2020-06-30T01:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.863739357585,-31.64478,152.82822
13562245,2020-06-30T01:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.5787,-31.64478,152.82822
13562246,2020-06-30T01:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.363018896,-31.64478,152.82822
13562247,2020-06-30T01:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.306,-31.64478,152.82822
13562248,2020-06-30T01:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.17,-31.64478,152.82822
13562481,2020-06-30T02:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6052,-31.64478,152.82822
13562482,2020-06-30T02:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.324269688,-31.64478,152.82822
13562483,2020-06-30T02:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.25786,-31.64478,152.82822
13562484,2020-06-30T02:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6151,-31.64478,152.82822
13562485,2020-06-30T02:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4182,-31.64478,152.82822
13562486,2020-06-30T02:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.646620353162,-31.64478,152.82822
13562487,2020-06-30T02:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.315092244,-31.64478,152.82822
13562488,2020-06-30T02:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6759,-31.64478,152.82822
13562489,2020-06-30T02:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.445476324076,-31.64478,152.82822
13562490,2020-06-30T02:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.297757072,-31.64478,152.82822
13562491,2020-06-30T02:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9026,-31.64478,152.82822
13562492,2020-06-30T02:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.466474876563,-31.64478,152.82822
13562493,2020-06-30T02:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.653,-31.64478,152.82822
13562494,2020-06-30T02:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.298776788,-31.64478,152.82822
13562495,2020-06-30T02:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.545854128054,-31.64478,152.82822
13562496,2020-06-30T02:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.303875368,-31.64478,152.82822
13562497,2020-06-30T02:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.318,-31.64478,152.82822
13562498,2020-06-30T02:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.514808421267,-31.64478,152.82822
13562729,2020-06-30T03:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.696,-31.64478,152.82822
13562730,2020-06-30T03:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.43847788,-31.64478,152.82822
13562731,2020-06-30T03:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7379,-31.64478,152.82822
13562732,2020-06-30T03:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.18647,-31.64478,152.82822
13562733,2020-06-30T03:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6714,-31.64478,152.82822
13562734,2020-06-30T03:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4619,-31.64478,152.82822
13562735,2020-06-30T03:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8489,-31.64478,152.82822
13562736,2020-06-30T03:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0143,-31.64478,152.82822
13562737,2020-06-30T03:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.964619519278,-31.64478,152.82822
13562738,2020-06-30T03:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.415024412,-31.64478,152.82822
13562739,2020-06-30T03:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.033241583147,-31.64478,152.82822
13562740,2020-06-30T03:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.393610376,-31.64478,152.82822
13562741,2020-06-30T03:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.199622458355,-31.64478,152.82822
13562742,2020-06-30T03:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.373216056,-31.64478,152.82822
13562743,2020-06-30T03:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.43,-31.64478,152.82822
13562744,2020-06-30T03:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.822144138783,-31.64478,152.82822
13562745,2020-06-30T03:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.3569006,-31.64478,152.82822
13562746,2020-06-30T03:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.16998335317,-31.64478,152.82822
13562747,2020-06-30T03:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.338545712,-31.64478,152.82822
13562748,2020-06-30T03:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.036959030238,-31.64478,152.82822
13562978,2020-06-30T04:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1943,-31.64478,152.82822
13562979,2020-06-30T04:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.615908464,-31.64478,152.82822
13562980,2020-06-30T04:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.2856,-31.64478,152.82822
13562981,2020-06-30T04:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.412923544144,-31.64478,152.82822
13562982,2020-06-30T04:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.604,-31.64478,152.82822
13562983,2020-06-30T04:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.4544,-31.64478,152.82822
13562984,2020-06-30T04:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.251968132258,-31.64478,152.82822
13562985,2020-06-30T04:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.990641648915,-31.64478,152.82822
13562986,2020-06-30T04:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.854,-31.64478,152.82822
13562987,2020-06-30T04:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0454,-31.64478,152.82822
13562988,2020-06-30T04:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.58123812,-31.64478,152.82822
13562989,2020-06-30T04:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.255082750091,-31.64478,152.82822
13562990,2020-06-30T04:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.011,-31.64478,152.82822
13562991,2020-06-30T04:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.548607208,-31.64478,152.82822
13562992,2020-06-30T04:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.361783528757,-31.64478,152.82822
13562993,2020-06-30T04:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8449,-31.64478,152.82822
13562994,2020-06-30T04:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.493602193173,-31.64478,152.82822
13562995,2020-06-30T04:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.52005516,-31.64478,152.82822
13562996,2020-06-30T04:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.48946368,-31.64478,152.82822
13562997,2020-06-30T04:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.462951064,-31.64478,152.82822
13563255,2020-06-30T05:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.3442,-31.64478,152.82822
13563256,2020-06-30T05:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.814753084,-31.64478,152.82822
13563257,2020-06-30T05:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.053637306376,-31.64478,152.82822
13563258,2020-06-30T05:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.25695,-31.64478,152.82822
13563259,2020-06-30T05:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.782122172,-31.64478,152.82822
13563260,2020-06-30T05:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.5356,-31.64478,152.82822
13563261,2020-06-30T05:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.064588704563,-31.64478,152.82822
13563262,2020-06-30T05:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.748471544,-31.64478,152.82822
13563263,2020-06-30T05:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2303,-31.64478,152.82822
13563264,2020-06-30T05:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.20514839322,-31.64478,152.82822
13563265,2020-06-30T05:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.715840632,-31.64478,152.82822
13563266,2020-06-30T05:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.5042,-31.64478,152.82822
13563267,2020-06-30T05:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.03434677012,-31.64478,152.82822
13563268,2020-06-30T05:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.3657,-31.64478,152.82822
13563269,2020-06-30T05:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.681170288,-31.64478,152.82822
13563270,2020-06-30T05:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.108896655026,-31.64478,152.82822
13563271,2020-06-30T05:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.649559092,-31.64478,152.82822
13563272,2020-06-30T05:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.3618,-31.64478,152.82822
13563273,2020-06-30T05:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.129292378255,-31.64478,152.82822
13563274,2020-06-30T05:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.799,-31.64478,152.82822
13563529,2020-06-30T06:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1257,-31.64478,152.82822
13563530,2020-06-30T06:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.964651336,-31.64478,152.82822
13563531,2020-06-30T06:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.31656,-31.64478,152.82822
13563532,2020-06-30T06:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.729107489965,-31.64478,152.82822
13563533,2020-06-30T06:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.558607281494,-31.64478,152.82822
13563534,2020-06-30T06:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.135521613921,-31.64478,152.82822
13563535,2020-06-30T06:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1394,-31.64478,152.82822
13563536,2020-06-30T06:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.125574931164,-31.64478,152.82822
13563537,2020-06-30T06:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.946296448,-31.64478,152.82822
13563538,2020-06-30T06:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1689,-31.64478,152.82822
13563539,2020-06-30T06:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.03937034727,-31.64478,152.82822
13563540,2020-06-30T06:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.925902128,-31.64478,152.82822
13563541,2020-06-30T06:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2551,-31.64478,152.82822
13563542,2020-06-30T06:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.054642021806,-31.64478,152.82822
13563543,2020-06-30T06:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.946,-31.64478,152.82822
13563544,2020-06-30T06:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.90244866,-31.64478,152.82822
13563545,2020-06-30T06:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0922,-31.64478,152.82822
13563546,2020-06-30T06:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.869817748,-31.64478,152.82822
13563547,2020-06-30T06:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0777,-31.64478,152.82822
13563548,2020-06-30T06:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.843305132,-31.64478,152.82822
13563779,2020-06-30T07:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.162843141096,-31.64478,152.82822
13563780,2020-06-30T07:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.996262532,-31.64478,152.82822
13563781,2020-06-30T07:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.157216734688,-31.64478,152.82822
13563782,2020-06-30T07:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1075,-31.64478,152.82822
13563783,2020-06-30T07:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.9932033840000001,-31.64478,152.82822
13563784,2020-06-30T07:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.35873,-31.64478,152.82822
13563785,2020-06-30T07:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.974,-31.64478,152.82822
13563786,2020-06-30T07:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.101455028323,-31.64478,152.82822
13564004,2020-06-30T08:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8365,-31.64478,152.82822
13564005,2020-06-30T08:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.898369796,-31.64478,152.82822
13564006,2020-06-30T08:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.33226,-31.64478,152.82822
13564007,2020-06-30T08:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.095728150372,-31.64478,152.82822
13564008,2020-06-30T08:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.881,-31.64478,152.82822
13564009,2020-06-30T08:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.915704968,-31.64478,152.82822
13564010,2020-06-30T08:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.086987126131,-31.64478,152.82822
13564011,2020-06-30T08:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8426,-31.64478,152.82822
13564012,2020-06-30T08:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.065586687472,-31.64478,152.82822
13564013,2020-06-30T08:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.932020424,-31.64478,152.82822
13564014,2020-06-30T08:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8606,-31.64478,152.82822
13564015,2020-06-30T08:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.947316164,-31.64478,152.82822
13564016,2020-06-30T08:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.077140914917,-31.64478,152.82822
13564017,2020-06-30T08:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8636,-31.64478,152.82822
13564018,2020-06-30T08:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.964651336,-31.64478,152.82822
13564019,2020-06-30T08:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.106277662387,-31.64478,152.82822
13564020,2020-06-30T08:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.9757,-31.64478,152.82822
13564021,2020-06-30T08:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.979947076,-31.64478,152.82822
13564022,2020-06-30T08:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.131295076594,-31.64478,152.82822
13564023,2020-06-30T08:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0699,-31.64478,152.82822
13564281,2020-06-30T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7932,-31.64478,152.82822
13564282,2020-06-30T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.779063024,-31.64478,152.82822
13564283,2020-06-30T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.331,-31.64478,152.82822
